address,amount,percentage
9hZrQG34XpFUVPSUGa9uraVLMrXPuH3UX1fKLazyWgaLV27m3iP,2700000000,0.00135
9fgC8VTEHc7WYczc2CBn5f2iXnEY1LwAbQ7K7DWxdPith9fQd8e,2000000000,0.001
9g5NEwFWhycNnaE8ZL6CYEzNa6GCpADneMdritqrPyEyATWLzic,1868613138,0.000934
9hmkSVegVGLzEjsxhB6ikMvBrEShhYQkti2JcL1bgT4hxxWiZqt,1591240876,0.000796
9hHLg4Q5cEJWYEe1mG7iQ9TWmC4pzNy7iQv5EeXz7YYj9DcXqfe,1487213857,0.000744
9gFHv9WCGCyBh6E6bJDmq7NWK7qhCUYkqXptHaQbGLnJkppPt2B,1471072993,0.000736
9gma5GwTDfAmfs2mJQVugdXNazRaqeAmA43kpUVaHvm7djix45t,1285119441,0.000643
9iKNtXu8Let1uWJUwRKqx8hky1Lz6nDpbqYj5NNoEQaD1kmvWaF,1250000000,0.000625
9fSKnmqv3tK3fLUErKADiEAy8sigq7JbEbpn3Qam9VfwC42LN7i,1250000000,0.000625
9fmoyLsjHWxJz4uA1XKZNGntGkNs9KuvwJFhWxh4nwKhfLxBndB,1191707512,0.000596
9ffNvp8RZV5HFi6wan4LYJYRE8aEfchpf6LbK5FtaUb23JuXP97,1174900315,0.000587
9ft4yw3nk5oXNTtTSP3yJfRsNF6LeNA7ApLT7zrqYJGZKCBD7HZ,1122440732,0.000561
9f4P4cBcC8az2ZCioW4g7eg2KzBQpCbLVyhzgcRPHdMVsUAxdUN,950000000,0.000475
9hhNpm64EomjCZmCwLYjz2AyMJ1GgCt9fR33J2U5jpf4CQXta8N,948905110,0.000474
9eiwzwuE2giWZTJqUuhDrx6buN2bS5FLd2yjQwPgcTeFiCg4Pm8,942972662,0.000471
9fvTncTiLNaMnGR53XQmTijbftg9r7r6zsSdNH3o8fiNVRGGMuG,924496206,0.000462
9fkUexyz1TZgCA46Cqgpd4r2PiyKtsX69TqSAvaYsBRXyhkNHgD,919708029,0.00046
9gLB2b8czaMoRK2AyrgzL4n1iFV2P8SGaVompi1ETPiWtCtf6sv,908469946,0.000454
9fMrD1iTyP7CaGQop3qUspv8GE7CWPnAFQRNyAnXT7b2twar5F9,850409837,0.000425
9hfJ8XPyrmnXAJZmALBXDFW8q7Eh6pcf6b1CY1yG7w3LBnDs4fW,847566201,0.000424
9f9LqFhuxXuNY4KMB9KLpt5WsZPieEzbVCAbs6ksdogKycL831M,812633097,0.000406
9fxE5H87e3YxnUhXKHvG2NJobNNxDaaFBSH74DnA3gvA8i79yQ5,777771406,0.000389
9gtMW9FZGYYgTKV8REWFg11129qJEokBQ1L39NRvpnVtF735tUQ,731505288,0.000366
9eZ9v2jpXHFyneqWZQbnFb1gZr6db6cdsKKJrztuAeTWKRVcnN6,700000000,0.00035
9gHKt1DXwYFxv7w8pSPN654PeSSfEvGsDjE89dYf34E84C9aXt7,646756044,0.000323
9fVJ2XGuBNJbqnhZo27i8ZLwgNW1xLkogxWvDmJdRaiz5u6ECUd,600000000,0.0003
9hZrERcPxMFrMroKE49dBdG8w23YmWamEiE24zbUANHDgCnV1GR,562297827,0.000281
9ebmurBJQWeWQghA85AdXzAqdHLCfMoc6nEr7P2tvnJ4afAy67x,561160100,0.000281
9g9b9XdDBrvENHiR86cjVdrJxJ7KBDtWbwdQQJvsFqoTTJ5EYte,537650000,0.000269
9fnF9YY4jtHfHc7C4wLa3o54N6m9ZS9bXdpi2B65kuagNXXWkAe,532786885,0.000266
9g3Vuc7SFaqVVe3sbuU1wHP6L4rhzxEuS1VpMtKhuNL9EdjrgzA,520579200,0.00026
9hNWzEqWEe48h2BTP8jqpNHjcAeLZbX6bBDg12gq5AmeFwcBPKk,481557378,0.000241
9ey4YZr7oFVp9RRZ5qQvayrSWc8ZizH52ztfLpbC7bTg4UnsUmn,478142077,0.000239
9gZHVCsmFQ2yP98eGN4eVkmzx6SyRuPV3kL2mjxJWiyzcMBbvMW,473175176,0.000237
9iExZe69XnGCjWPU9EsHQ6sZk3x4wysgeutxr3SRk5DwchKkMLQ,450000000,0.000225
9hrnR5BJ535Tdaa5o2F6t2x8CuTtAZwpevGyzPun7m3tVLLJfyx,427007300,0.000214
9hkrzEE9TgWBjJn8oNG5FXP5bh5SjaDE6892QkwCfwP3hbXFmnw,403800000,0.000202
9fSuzs5tQUSaitGQhurYFfHJUBqQ4pz94BTvwQKL37vT81UcEij,388250000,0.000194
9iKyyfKCa2wL4462Rdjth1QHDvyxkrwLW5Hw4qoAWhroFGbx7cK,386861314,0.000193
9gc3Rb9noL3wd5tu9Fk1663WFF381C8SCkR8LCkJJ8HHXySn4jm,379800000,0.00019
9eyMwYp33vYQiGUNrSerUkLq7f1GsrhCPdKeZ4gQVEoaLKUdBCx,367859468,0.000184
9g1NUbfELexNeJDxMSEZb98rxBuoRTB64vc4ejFZh2r3WYKNKXy,365892306,0.000183
9eb78nbXQBZt6pTdhYqw6a5gRZJ23JmadGgXUwnqPP3Ye9Du9sA,362660538,0.000181
9fhZDdBg38D5BBYF72AVME4khzeMuxhNLHWTir9hyTnztbkVy4w,348360656,0.000174
9gYiNhCAhpq1aEm1Xzr9Rkpc1oErs1EkuB6wUe2mNxfYnp7zqas,344472734,0.000172
