address,amount,percentage
9hjzcZmmWwh66Rt6m9Uo6GxdLEjvzMa6MAd1ArBEvgYXsjXm8bx,266000000000,0.000266
9fuXne7FXS5Nd3o8yZ4Auwfn2HK3gNCNyNix3hQLVYyrsvPSvMv,253725917375,0.000254
9h2VdeSHToChJrvVozXFxTQgNd1fdBbS6By8TuHURXsmmw4HKaD,250200000000,0.00025
9fzXnLfrbHDxF9hscRLem73s26eWU8bnyzv2qpAMVaH9KgThDdA,250059071658,0.00025
9egJFoc9vf1iJmjjcxNTG6YmqkPB2TuCHtW37XPScaVVXuFB2jS,250000000000,0.00025
9fNzuSFSbTA5fCp2NzKAnCStx3JaKuHWFeKkkQph6TLbH5VQTZ9,250000000000,0.00025
9hKkmBSqBuw3nZMEiu3Xfm9VocSxS8YB6vQUYBKd4KoELiJmZyB,242971109598,0.000243
9geTH5oC7LkkcAmrwBQanNrr9YMrc2WP59afMpua6YwxEL63xYk,240706264746,0.000241
9ew829252reiYLFo72hqcMyJAwSZ8GuqxnL95KKiph3GTuTurFU,206131939728,0.000206
9hNYLZd9PCwbAgLMUMorDPsK5JKfBT4zB4EgQo7YQtxV5q5xNNs,202304000000,0.000202
9f2DzXgYsHN5By3oM3rYd6FqkBFQxmS58HksxNC18wJmfnQSCSD,200064405784,0.0002
9ep24W7eCZH8eFXNH7NtgnMeMDsopJBinwGmfqCZpnKttrBrbEy,200000000000,0.0002
9iPE5ispcPCuWUX5qtze48pozRNAj83bmAzx2UQKae2Gpp3Ad6R,200000000000,0.0002
9ebbTorrCUsWZhSC3Xwo9tEb5q1r1zRYYNgXqeHBCR9zEwcroML,200000000000,0.0002
9eukW6bApsjbM9ahhkorRUJ2akB7p6enuQhGRpT7YjtZKmH8N1k,177743725897,0.000178
