address,amount,percentage
9hkjeK9A6geY7gm58KAVXc8o3CVXiAEvex42EC1wzghMV3UZM9S,10000000000,0.001754
9gC4Y9muW7d9F4arp5CR3vdkWxTmesF9xSeDBqXDHQ3sJxpiyEP,9960719664,0.001748
9gZHVCsmFQ2yP98eGN4eVkmzx6SyRuPV3kL2mjxJWiyzcMBbvMW,9241706979,0.001621
9eb78nbXQBZt6pTdhYqw6a5gRZJ23JmadGgXUwnqPP3Ye9Du9sA,8685487310,0.001524
9g4URPyvN37EizShbEahTB5TKGbVwbqZhG63iGRLrfPJ8qh6FJR,8205215400,0.00144
9fmksSKWcRfHPeEK2Py37UytQPEknUXuwAEuEkvBxYY8EPKcKoH,7754737941,0.00136
9f8XhPdqpLCf56bzA7zJhQ1L43XmTjCc6VTBLJH5Whwbr2eecKH,6527231794,0.001145
9fFMwTZohTvEAxwtcUsDCKt7sTsJJccsVeR5FreGVVQgKPWMZkp,6314205890,0.001108
9gmmbnRNF28yyg9FCNeFqJjQd41mxMEfFg8RztHCidctLET1ZEW,5835616439,0.001024
9fKzym4iCkkvPgeRkR3TAoRrVUryV4CBx3syyZgVhj7YTpvTWnE,4858482883,0.000852
9g17fgWaZ7sgZeu3jdQoTKLrDbeYKJq4miSofC4wDkXDkbWauE1,4856446564,0.000852
9gDRYMhFwz2FjAcyYxgSqbwTmRzbkkx6vMujcRPLJWuxWd57q1S,3849315068,0.000675
9fpJdg3nqfqGiPUGG4JtyFURJAoK8Ej9ArX7LuLM3eGXBzoGTic,3835616439,0.000673
9fbzAZAQauntRwsnCNFPb7DzT7854qWp4uxeWrhgiscW43aFGfN,3821917809,0.000671
9eivgDNbb6cUY19MF5izdhneMj7A3VFGzwrfJeoT3s3jutrds5c,3809998735,0.000668
9eaXEUR8oNrCd1ndVEVo2moX7pUnU6ZZH5J6iVVXtJ63GXxXwXZ,3351371931,0.000588
9euL8ztiHdbamECJ3jUVtmA2PYTQo7jEogi7aAzhJeWqrc7RnJN,3296817031,0.000578
9hFWPyhCJcw4KQyCGu4yAGfC1ieRAKyFg24FKjLJK2uDgA873uq,3235679940,0.000568
9gbmkEh8jfe8hZ46AHF9Mvi18Sh9aaebxX3mq5yc7QCA5JLbqF1,2981995257,0.000523
9i3AC9YGjJC5aenqrzT8Zr8BRiwTGxKE4K8iQwzq9Ck81s6viyc,2962353081,0.00052
9eyMwYp33vYQiGUNrSerUkLq7f1GsrhCPdKeZ4gQVEoaLKUdBCx,2938703503,0.000516
9iPyvLEmRiXHpb4MsFwugP45zASADgpVwUxFPrmkWuEmttf3FRx,2822495134,0.000495
9f2eQXtcDf6KZGnSzsX8f6qadmtz6cDS5SuuBo5vrgvWY6MvQf5,2799998669,0.000491
9fHLQyMLiDz9v7nWuRQJUJo9RoKWRYJZ37sjPRZ8hvp5BQWkzRh,2742565098,0.000481
