address,amount,percentage
9ebD1sRPw7Tfd5qu3PrtrTvkDYX5srVnXxHunHNqufajLukfuDt,20019548181,0.004889
9gnbZJJ6AcTCeHQPibJUXVZTNycpHcEJmGMF2DzVDPpSSyRcpLP,19999999969,0.004884
9h2vss2T6UAXBky8FyzG15Ho9fRoeJZ7vnGbVZERm1ugoWiZE9V,19169207003,0.004681
9gTegYW3qkzExMiAF8rnQ6EAZT6eKXy7dYC6KMaBTMyzUzwyDxv,13826067516,0.003376
9hkjeK9A6geY7gm58KAVXc8o3CVXiAEvex42EC1wzghMV3UZM9S,10999999983,0.002686
9h8iBQ6iXQvdYptFAjzHGPALtuXDwmiJYpwjayjoVJGU7uHUfHS,7397221593,0.001806
9eZPTmn8zp5GJ7KZwTo8cEuxNdezWaY3hBbLeWid7EAZedzb9tD,6284354732,0.001535
9gKwnpd1v1XmTXuRZVzL3hHkA8fJ1TNytnVP8Xx6SD7MyW9vp5D,5518745517,0.001348
9fj1YY7fCZEoPosqgYMso1tuq7B8kx1cLkyy6uwviAyBkFJ5UpQ,5038199376,0.00123
9fDone1TEN3Nw8VvGN8aeiHwU3dQ9jAiuUkkXJngUGH19UMa4zd,5000004890,0.001221
9hdvLEEq8aTXY96eA8FYy3yM27gM4iTa2iS9ZuHoxKWTwoon11C,5000000000,0.001221
9g3Vuc7SFaqVVe3sbuU1wHP6L4rhzxEuS1VpMtKhuNL9EdjrgzA,5000000000,0.001221
2JhU6VoVfmAxjDRnfJxXp77vERh1cgiu7wXocpjLqVANTFH2F2WWiBDfh6eV1NFAxCXWYhvKjMgHZLKMGxadKhWbRJR2hYCaUwP1LfcWV6kqEJokSxf7Kk3TyG8Zgx43kRP7n2eXSmPQYbSghY3zKaFmmi618EJYxgdwMuse9PH16ukYfWz7KXqbjczJLUTMNa867nJ2KmhrMUYgLHBTBKh6taK2grAVN1XLGgRQsKGqDeksAHbocytvcyZYqmqApftSHZFuBt6AxjUZkpN5PvkZJT9VQjQiN1jSWXB4sijF1B79AFDJmvX2yMt1wav9Zd4C2HSuKDwKEeNgQVfixRh9eH3pftpsaG9aoCvrJz6gD4JPkbUFLiuHkRV8WUKvD99KkbbwU8aJszSWcRRR4jbnwKjuZ2wSL1QMUyBmwEi6rrb1i7bN5FCUtvSyU9AYdZhMELWEgF9P5UDSuMDWWbHfJnviyg7C2aUA6YWoGt7W2xPNPbHRCmBWkGUw18fyqRmMLpYiNnLdfBoZwn2ECxEcyj1JBNH7U88MiDnYwZp5EzTSTSTLvfAT2YRhd4qa3tvSLCgkwLAXa4FEui8gUfEQ2jrGBMjSe8L9qMusncpAywZhB5Q6VepENxstYAPyDEZqhCotuzCC3anJcq5LZzRsbEC8zKLxvV7uMqg5bUJdSdo472CG98DiRwAYgG6Qiia3JwVFX9bHu5y4XdDpEbvr73n7UEi3FMaPG9PPm4xedNryfSdR8dSdBm7Km2aBGcH4nLoTGnHXRkeGCFbfA3dcAGwLQGhq7N4JhaQ6LgRS32Q1Fo34xE73aunrHy5hhAWq9ykpz6Ao1ks8sgorVW23R7V87d6oy7rfhKo27FK6YYxvwS9reB2qKwPDRg3JPWGDemS1oTmxU95mg4HTQ4HjzBbTEJreUofLxUdgkkZGknFA1HGSJZHJ1BFui86C7CrUq1UbNQmq66n8aezkC332CPB9ddz7rLgFF7tomCKRWYibwKquVJ875a7svvsw3465hADbaQ6pX5adj1oUHWQZeKdfBHhipHYqZw17JUUBb1E9cNjZVWiaSB8vN89R6oWaebQhL24b9dUpmQrV7ANaJ9AFFZE4ocsQrVHiak1Y4tiHNuG5cT7kYfT2mNSB3p5wqFNu2DVmX4V8yQaxCBKKkhjFPjmmeErjtQCbXbBuV8CPt8b3Ak9jyaqL9WF6MUKTcFrDWnAgwdNtfXT7ibnKBWxrpvGTqr7oUZFsnVqdaCgUuYeGwyFM66yrYRr9SmU3bjUhhwazZQpAzzFQc4yos6e3PfYBCZd7aTjduNDUkLqV9GEM43cZtKpU25c4AWikiQqzeBAGPSYpPxtxtzKoN8izE8PekBMq5ejv7qoVzfMqJ9SWwN1MgVJj7wjyuJ98x1QQ8VX9scodhfU1Ff3MgZk7may2kefyER1qqTzwFZYTbYhDzRJdb98QEJz6b4aZiBpurueSpjXGo4qMzkfC9467DGRmwQCbBLN97nfJ2d8zgeihr6zLyDvLK7rNBGc6PVp9SEsv3cvxQrvVShYkAqxUxTFkbdfvzsrdGHanUaQ5zZX24GRxM2wb2GWUuZxkBcpVj6a5gKJrQtjyK7d3WADNoEcbcAYphgJf,4801752100,0.001173
9gnAj7myBUZHJTweaT2zcujadx8v8HJLztDaBm2WAfowQr1r1AQ,4128151001,0.001008
9eZRZN2bjcNrFYX4nUU6pkTZzTMdJPP3FWPk7sbFo51CaC8iDua,4028801000,0.000984
9gGugQdo7buVPRDzvdnKt5BUU36FvjFgutyiu9xYLf4udv3CyVx,3500000000,0.000855
9g9nT2aa7NigUgDYG1ekYk3V7Lu77aQSTqpWHVrPBdVSSzAMGrY,3215217889,0.000785
9fktXHLabDenBH986Bcd27urH9Mvp7R48NC4G6V2iFF483y56iE,3200000000,0.000781
9gftcDzxmWfL5exK1vTiJWVNagTyk57V2R5v99hUv8ctu9t7JSV,2680090093,0.000654
ynjTGtEt9xCP1J1XDpU5HyX7W69vJtK8N4K3oD99txCvo2krcCDTb6Kum6q9ER6dM6tRVvNWHe4jFJMKzU2zCZaZBgJYJmDmZgzWa8PPrRwxhAU2VMQuunXAJTuJLiLMbgzwSmXwmWigvdfQ9aJkiX2kKWLVXZ62JkvS1hBciyBSwvyWEfVBvGiH5A5RK85U8nKDChEPZ5hFkeHropm5jzSbpYRk1B7Hp7iiPy4vJqyCmg5J5uJuj6ZnDCuzAKQtS9kEcAN3zBMxrDiWPye7G6dxQLPQ4xyNhHWMwjHdV97wp8R72GDLs5ULLR5ftbZST8U3FDk14qTVgRorxJzuifwiHggxiva5E91G2Eg7F5Cqr49P8w6vKw4YNu6BVPK1V3XjWsZyhKHnZwieJcyikzM4hJejYh3drQxFUqqNwXpkAUUFoZWEr6EMpxr5jU1xNEo1zgXM2HD4R6EnyCWZTzo9a1QrGf2H3rr7QLWNqdrejb7iFPQ3VmA8TAh5KSpeqHAVVJzqYQhDWfq5ZgcR77in71kxCPAHgtsihWfrP4Pjuj74hhJGGcYddeGE9i72DdVwbaemp1QbmqdXLZz9No5dS1cDmtjWMyzx4hfccYguLVFsFFyBWqwXJJm79PAtnbZEj4QBcanMTAL8kgJ5RuswR4MmSBC6qBEaTW7CiHXj4WVANs6m9b2skut7rHJP8JgWvhF1FTFBQMjJuG6K6mXkpTCCFkb43LBNEnZECJk4u7Ep33vRDPTxzExnq8c7PLR1rZjE5rVwMyVxZdDCuqd,2600000000,0.000635
9h5q51tHYnzvssNY5aXm1CdzjcG4czthcpNpw5jGG3WUkXoGrPN,2399798205,0.000586
9eb78nbXQBZt6pTdhYqw6a5gRZJ23JmadGgXUwnqPP3Ye9Du9sA,2396714478,0.000585
9fGfs27iDB9ysarDtNemJoiGxmLRES9KG9egVFtZ3cnkBTnCgsc,2380876400,0.000581
9fKSo5SR1TT14q3st9q74ELyWTdadbAQ16t8o6k4cKT7XE72hbe,2361969468,0.000577
9g4URPyvN37EizShbEahTB5TKGbVwbqZhG63iGRLrfPJ8qh6FJR,2053396700,0.000501
9i3AC9YGjJC5aenqrzT8Zr8BRiwTGxKE4K8iQwzq9Ck81s6viyc,2004795390,0.00049
9g5Q8adL831ifFwrYEHZU7aML3yLVRWGCUHzuKUjCuLHE6s74Ho,2000000000,0.000488
9fHLQyMLiDz9v7nWuRQJUJo9RoKWRYJZ37sjPRZ8hvp5BQWkzRh,1827561600,0.000446
9iGvDUyuc3kYQEwAY3EVE26Vjz92oGab7JDu5e3F7c8Xfj2KWqP,1785365026,0.000436
