address,amount,percentage
3jnQZavhs7y5tmL281nNDGJSKPYyAacjTA15LaPLFFbgJiNRx8Yj9iDbeg18Xcp8txduT7yffCG5RB3FxYJdFtygNCZH1RbJ4LB5EKCdECUvTv3wova5Mx5HjTHTZnkRDdR4i2DdJ4u7tTrjf9kDap8Bf8TT2R74FJ5Gim9WGnBdLrEY9jwrbeHijDTaMbGzgvdybSC39uBywWdKuGN8geLcxx3mNgzua4jjz2RPp8Msjt6TzR3K9wdhjMy36LybAmnEWcEJP2BmhcjGRNS8TbDasTANkP7dudHJL3FWtFZzFwaWec2LxUAe81a1ChH7ZY5vJvZ8uy7TtwwCUKRAVyHKZTDMKdiUYZB8LSSJaDQmtuqmk1Je26eWg7it496XmhgBix8YPmFB4MpXkcxG6EceWnCXnUQiWbetAHHvfbjYNwtvpA8yC9RQzUy755zydeqbMhqm3mD9QBJW9Y5cFQmnGuxc77yctfpDwCgMa8eSMW2XPHWkZHVEmA4CnAb6PXGdv8933J76UTxKZdk9fo4,1631228,4.1e-05
9iANH9XmaLN2RzbmYrXSunapEXedcV7kiawmhqpSb1u7ke5xrjf,1600000,4e-05
9h31fUMME2wjQCGvs4pSX3HqevUuZEBzwmFVbfjhHNcet5B493q,1504678,3.8e-05
9egT8UvKmMdUVJBFZyG116QSN8aeXXckEW8gwppm7CtPPPZTLXV,1500000,3.8e-05
9gJpjkXKb2wzy2muuBP9yyKRd6tZiv7tFn3gaRT6bvHSicdqSP7,1466802,3.7e-05
9hK4mfWG7EgFCr6p1mPhXBSWQAzZm57Es2a8NWtpQeXbTvALjx7,1444982,3.6e-05
9evFEkhUAJcnCt5GeFzyYQ8BYeho5Eo8xMyX3eXAu7bAy4m5d47,1392295,3.5e-05
9i3U8u359Nom3bKiSBDY2vzDPn9RXtYC3ZmsQ1X1CjE2Ucrm4YZ,1283300,3.2e-05
9gfXksHnV6avG1S9fmdTsDD6kHx7wqqHcZNyHRbwhHQHqNxA8Ly,1264677,3.2e-05
9ffWUoRjNfpghAufpiaCwRjuDhckSoN6JaiariPJ8VuFKKNxA9t,1250000,3.1e-05
9f1nnRaZwFSUA1aGX9rBDG5YQHQ7PLzb1hQQc3XvRwfFuvNGyQa,1212090,3e-05
9fEXUWAxGhqxzzV1njtn1ryJemDAUdxSiGxksnJ85NVNbemxVyK,1207977,3e-05
9hYYaLJvKesoawRmTuAqt7Txv6iJxm6uSYbNXbrjNwZEYAmFAqT,1200000,3e-05
9fCNaXHQS3nGnmMpqWDe24tJwTgwRykmKqg1Jia9AZ1ndLhAsvH,1179800,3e-05
9ejsCB9yXoMCQWJUZDTDtRovUvheHU5Y3cHGjWALgA3WeF4xCtF,1122645,2.8e-05
9i1LwgShbdiWQFsrqowtyCPrUsoehHcATZoo6sG6o7vBcrZ57Fz,1109034,2.8e-05
9f6dhku865ffQx92pwDVwsN8KrVE3iqxk8AcMaYDTM2TGZxbxtz,1095076,2.7e-05
9gdjcdqPM1VCdoroUNir4n4nH3armVeRu7ir4ptednvhHxbcHHf,1077006,2.7e-05
9g1N1xqhrNG1b2TkmFcQGTFZ47EquUYUZAiWWCBEbZaBcsMhXJU,1066246,2.7e-05
9eX6YHFj97eWx5Q8w9kCBwtiFGwg8xi2yTt11qErz7SU344ep9U,1003016,2.5e-05
9gFfiVQWzXkmUdRxuiU4VVUeNJi1RM1QCXqUEwAyKjRtN2Rddtz,1000000,2.5e-05
