address,amount,percentage
9iMBukQGFdH8bUBhgPP6wuSdW1e5cG35hZSpDgiQFYbZzQKPUr5,19449426552,0.002299
9hb6AF7VReZAwxKcwFwv5d9hEY3yUXKSoRYaPWUkUuKp2c8jM6z,15001525784,0.001773
9gmA9w2wThN9i6gV1M8zkFC8TNsDkRpL7rKD6VfeitLijUA5smy,14432778016,0.001706
9hxT7sAZEmLWGNp3gN8RRw4qS1NxDMsCtuJkrQ5oEq5w1g7s97U,14243477922,0.001683
9fMUVvUFV1uAiCRpTvgkERBz7JMQSo92yvcTsq1f8eBTJsuRGkb,11547176555,0.001365
9fmonodCrMrWwwLzQhsrqibzhDccT8AaixqLjN5NQ5viTL2qTUg,10081442584,0.001191
9hrbvQghJYNy3XCqFdK6Ci3To4NcrbULt8cgQziBozHadZ1RgPx,8116446974,0.000959
9ehEthahaKoEMnE5Du5WXY2vt8acwTJX1PNQn15iDAEjGDfXDiV,7225356704,0.000854
9h8iBQ6iXQvdYptFAjzHGPALtuXDwmiJYpwjayjoVJGU7uHUfHS,6950453964,0.000821
9g9QJpnjipFJXK1vsu48461acN1oXuBnSrNbFYSVpQUzZTvSR9T,6847134487,0.000809
9h4u87GC4FGPxVT1BZwYjRig3SzV6jJWqaQVJ9GxVoXKKBDjLSN,6330218578,0.000748
9goDwS33k6Je6DBAZP3aW5Xbm86HnCxvntDwtsKPKXbBT3HJiV5,5235000000,0.000619
9fFyQXfoRBuhQNmDqkhS16rBFaBzSkUrZCsY9zNWLVzovLECjNE,5045567357,0.000596
9iJYeJfhjXN73Ny9WpdRsfZj9pr66sP9Lvbf2gUJejcGPDGRHEA,5007083321,0.000592
9iK3YFQVdVvrbwPawmQxmCNenjHCBfnZ29NzU1HouaoDPsB4ch3,4849352247,0.000573
9gvQ3bjGCYLWb5qy3bkcG8rvSRJxcYqquFU8WrXFSz779ofdc9t,4257223748,0.000503
9g3Vuc7SFaqVVe3sbuU1wHP6L4rhzxEuS1VpMtKhuNL9EdjrgzA,3793333767,0.000448
9gJnqe37E8QJjKWBaj2XQHXmBYHBp9x9y8BDLq1DYZbrD7D5WNa,3757935020,0.000444
9g4URPyvN37EizShbEahTB5TKGbVwbqZhG63iGRLrfPJ8qh6FJR,3604019523,0.000426
9eayp5KZiudis7a81HWZWJe29fvCBsKxeca24v9vZaKb8W8E3hx,3496757887,0.000413
9etcCAdNtL33infdDfnE371QN7jNPtyumFzcP47x3TMELaFKKdG,3396082089,0.000401
9fmrhz4zRkkt7Dn377GsdhZkTzMy39vF6Fkh2KqSjvdTs9sCRrV,3184718251,0.000376
9fG9pNzpqCXe1i3okHaCJCQNMausSWi9NMTsQvpKGoLwK6TivUN,3138658782,0.000371
9eYgce6bmXWvMWPhTHkkrUmu2Ra6MzzhPFdHwvNd45UxsBusi6Q,3083252010,0.000364
9hQ3LfJ8fDn8qLk9ThDBCGUKb8kr16aFDjdtUQjV38crbirUvoP,3071740707,0.000363
9htws54F8bvdXHp242416FCVqcBzHBi44kNXjSLreGCKX6vE6fw,3015679829,0.000356
9gQ32HVVbzb1dJ95o5abfCwTRgqKxPSDEWf9RQ8nu4dgJXJCFq7,2970883277,0.000351
9hx3HoWVZ9ErUWmFAFi7XYTie6uUMWWwULuGVFdJFqNNf9CdRcB,2970819672,0.000351
9f1o2chjkzxWLen8zYdYuB5pAZqRjVxAvTyduFVgFfeaCCouLoD,2909800533,0.000344
9euGCNArQ8LbQoyrc3Yc5cAXakdRAF6hYwpDCmCkLp5b2j3z6Qp,2906018745,0.000343
9gSzmwJjjV5YKACYPmwq9DPC2WyEBHSHJRFVFFvJavJ5LmGAowo,2889271475,0.000341
9hVeFbrHXSrhhbgiAG63C4zkFzc1EbabwP23e6QtNs9usRFL5e1,2813848155,0.000333
9hCg4VNTrFTabefFUtXuze7saA4kZFUdk2asQSEaQgLCfNhPPDV,2719754165,0.000321
9f4Bot5HXFK3zGX9gtHDFtApjQ7dcmMqtXf9N9fu6AAFiW1wFvq,2655463293,0.000314
9faPGXJt6RUAivckn5Y6Qv9Tp3DJAjfZEUKTGsinXCMgkG8tKwo,2582153410,0.000305
9iJ57iv5j7qW7JxRT7qnXhL1tbdC87kUfGjJRr3TCnEhbLgza8M,2519838145,0.000298
9hj1PsrCRtJyt1kSNPFATucqiTQx6feneCjB2SWgFMtETEABb3D,2513700215,0.000297
9fetooRZzhctP26nDkqGeVaeUSLVi3yTVrxgdCEY2e2ebneZMj3,2508404406,0.000296
9eivgDNbb6cUY19MF5izdhneMj7A3VFGzwrfJeoT3s3jutrds5c,2496810362,0.000295
9gz5W28zir2xELWETSuGE23FhtLsxuKWKCvbBg7d68kP9rcPibN,2479570849,0.000293
9fvJtzi2YCdHXBZikWzPuMuarndT158AoEPMjo4KS6gqECjwqcT,2422577852,0.000286
9fHLQyMLiDz9v7nWuRQJUJo9RoKWRYJZ37sjPRZ8hvp5BQWkzRh,2333677784,0.000276
9gpLeMpbkaGAdCStHs6xTGx6R2voxnV2Zpk75pH4sy2jvGkAJbD,2258370111,0.000267
9h5PmjJsuXoaZwB6t1Zojj6NQTZPBoFrYXMazrti9sDRcSUtanh,2256363944,0.000267
9feE16AZm5G7corSo62yTSoAKDcXkRT2A5aGwwvj6ZiSD1iPgFu,2179514058,0.000258
9fpJdg3nqfqGiPUGG4JtyFURJAoK8Ej9ArX7LuLM3eGXBzoGTic,2104916387,0.000249
9gHKt1DXwYFxv7w8pSPN654PeSSfEvGsDjE89dYf34E84C9aXt7,2011387451,0.000238
9g2g4FVAJVMPuYaDWQghhhCKcAbvSsMnK6PWUqYEPzbcVWQwfRa,2000000000,0.000236
9fTMUHfNRx45M2XuDEDgxSgytkpgGxhhq5nsQCLGVHBhnVRv1bo,1961862807,0.000232
9g3M36drAcqo1MKKx18NPGWUSvjW1mnk8VtgitTzzMWgKouf9tT,1938600000,0.000229
9hfJ8XPyrmnXAJZmALBXDFW8q7Eh6pcf6b1CY1yG7w3LBnDs4fW,1934026238,0.000229
9fZ3tU63GXEYUWPpDL7JfKzcEWCQK8yjbiDLHJQxF6KeWK7petR,1840983606,0.000218
9hgEq1cVETrUR8sw5hMAGVnWj8dQW9fBLdaooNbjBMaLSbV6zUC,1776509572,0.00021
9i2XQ7j77PctrBLkLtVioxxo83XkcLAsdGbEN8bGqLEt62RLUNg,1705000000,0.000201
9fwpDRTNUsp9KHGSfmETAFt2DpmrFDBEp5hbeZ6W5XFNJZenerA,1702488340,0.000201
9ersHKE7oteM8HaMskSCiWKDhPUysDeE7626JMwnYG4hdMczGnB,1644359069,0.000194
9hXRsYxTHGvgQsi318F2oyQ1FcezBtqxWJoVnYp7EP2pqTr8wYN,1594766875,0.000188
9fUJUWsvWCwWQaLNhrFHUNzMaZb6YwWcdm9oZn1CC68E67rFDye,1591435078,0.000188
9i8UKD4PhZgAVCirBKBGQDk7E4J2cbSFudcxQGvNMRfzBNqPchU,1490455672,0.000176
9f3JHWuHLWXvxhuQVAf3H2S3E6knFHReoR8L6X8WpjrNn7jtLZm,1441543113,0.00017
9gtsJS31aPkL3ei4mvs9krDJRQFFCiLPjAko6BLRDtKdgAQYDeQ,1335383283,0.000158
9g9jMG1fKV253RJy8vys7CczCD5f5mGpajctkeBbnENATrDmrnL,1331583784,0.000157
9i41uFkGr42G6JsT7b9LBjgsgHfUhSmCh3LAHEW5cSL9PhXQgjK,1313425911,0.000155
9fh5Dscvn4vR6mMppmDp6dpguqPt8bwfH3gtbXqAiKHTvX3CxaS,1237991401,0.000146
9gicpipSQr966cZrD2MwW5cjQw8PdoVAY4FPXcdn3mqWZUAGSCG,1228538470,0.000145
